"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Pull Up (Weighted)",0,"",4,"normal",,10,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Pull Up (Weighted)",0,"",5,"normal",,7,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Dip",0,"",0,"normal",,8,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Dip",0,"",1,"normal",,8,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Dip",0,"",2,"normal",,8,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Dip",0,"",3,"normal",,8,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Dumbbell Row",1,"",0,"normal",40,20,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Dumbbell Row",1,"",1,"normal",40,16,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Dumbbell Row",1,"",2,"normal",40,16,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Extension (Dumbbell)",1,"",0,"normal",20,15,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Extension (Dumbbell)",1,"",1,"normal",20,15,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Extension (Dumbbell)",1,"",2,"normal",20,16,,,
"Evening workout 🏋️","8 Sep 2025, 20:02","8 Sep 2025, 21:04","","Triceps Extension (Dumbbell)",1,"",3,"normal",20,13,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Push Up (Weighted)",0,"",0,"warmup",,10,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Push Up (Weighted)",0,"",1,"normal",40,8,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Push Up (Weighted)",0,"",2,"normal",40,6,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Push Up (Weighted)",0,"",3,"normal",40,6,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Push Up (Weighted)",0,"",4,"normal",,30,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Push Up (Weighted)",0,"",5,"normal",,30,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Bicep Curl (Dumbbell)",0,"curling a bed - unknown weight",0,"warmup",14,14,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Bicep Curl (Dumbbell)",0,"curling a bed - unknown weight",1,"normal",28,10,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Bicep Curl (Dumbbell)",0,"curling a bed - unknown weight",2,"normal",28,10,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Bicep Curl (Dumbbell)",0,"curling a bed - unknown weight",3,"normal",28,12,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Bicep Curl (Dumbbell)",0,"curling a bed - unknown weight",4,"normal",28,11,,,
"Evening workout 🏋️","6 Sep 2025, 20:05","6 Sep 2025, 20:36","","Bicep Curl (Dumbbell)",0,"curling a bed - unknown weight",5,"dropset",14,12,,,
"Afternoon workout 💪","30 Aug 2025, 16:14","30 Aug 2025, 16:20","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Afternoon workout 💪","30 Aug 2025, 16:14","30 Aug 2025, 16:20","","Bench Press (Barbell)",,"",1,"warmup",60,5,,,
"Afternoon workout 💪","30 Aug 2025, 16:14","30 Aug 2025, 16:20","","Bench Press (Barbell)",,"",2,"normal",90,7,,,
"Afternoon workout 💪","30 Aug 2025, 16:14","30 Aug 2025, 16:20","","Bench Press (Barbell)",,"",3,"normal",80,10,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Squat (Barbell)",0,"",0,"warmup",20,12,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Squat (Barbell)",0,"",1,"warmup",50,6,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Squat (Barbell)",0,"",2,"normal",90,8,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Squat (Barbell)",0,"",3,"normal",90,8,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Squat (Barbell)",0,"",4,"normal",90,8,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Overhead Press (Barbell)",0,"",0,"warmup",20,12,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Overhead Press (Barbell)",0,"",1,"normal",50,9,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Overhead Press (Barbell)",0,"",2,"normal",50,7,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Overhead Press (Barbell)",0,"",3,"normal",50,5,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Overhead Press (Barbell)",0,"",4,"normal",40,10,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Calf Press (Machine)",,"",0,"normal",90.6,14,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Calf Press (Machine)",,"",1,"normal",90.6,14,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Calf Press (Machine)",,"",2,"normal",90.6,14,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Seated Leg Curl (Machine)",,"",0,"normal",56.6,10,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Seated Leg Curl (Machine)",,"",1,"normal",56.6,10,,,
"Morning workout ☀️","28 Aug 2025, 08:45","28 Aug 2025, 09:21","","Seated Leg Curl (Machine)",,"",2,"dropset",39,7,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Pull Up",0,"",0,"normal",,10,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Pull Up",0,"",1,"normal",,10,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Pull Up",0,"",2,"normal",,8,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Triceps Extension (Suspension)",0,"",0,"normal",,14,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Triceps Extension (Suspension)",0,"",1,"normal",,14,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Triceps Extension (Suspension)",0,"",2,"normal",,16,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Push Up",0,"",0,"normal",,20,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Push Up",0,"",1,"normal",,20,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","Push Up",0,"",2,"normal",,20,,,
"Morning workout ☀️","23 Aug 2025, 11:18","23 Aug 2025, 11:46","","One Arm Push Up",0,"",0,"normal",,5,,,
"Morning workout ☀️","17 Aug 2025, 11:37","17 Aug 2025, 12:01","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Morning workout ☀️","17 Aug 2025, 11:37","17 Aug 2025, 12:01","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Morning workout ☀️","17 Aug 2025, 11:37","17 Aug 2025, 12:01","","Bench Press (Barbell)",,"",2,"warmup",60,3,,,
"Morning workout ☀️","17 Aug 2025, 11:37","17 Aug 2025, 12:01","","Bench Press (Barbell)",,"",3,"normal",90,8,,,
"Morning workout ☀️","17 Aug 2025, 11:37","17 Aug 2025, 12:01","","Bench Press (Barbell)",,"",4,"normal",85,10,,,
"Morning workout ☀️","17 Aug 2025, 11:37","17 Aug 2025, 12:01","","Bench Press (Barbell)",,"",5,"normal",80,9,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Squat (Barbell)",,"",0,"warmup",20,12,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Squat (Barbell)",,"",1,"warmup",50,6,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Squat (Barbell)",,"",2,"warmup",80,2,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Squat (Barbell)",,"",3,"normal",100,8,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Squat (Barbell)",,"",4,"normal",100,8,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Overhead Press (Barbell)",,"",0,"warmup",20,12,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Overhead Press (Barbell)",,"",1,"normal",52.5,8,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Overhead Press (Barbell)",,"",2,"normal",50,8,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Overhead Press (Barbell)",,"",3,"normal",45,9,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Seated Leg Curl (Machine)",,"",0,"normal",56.6,10,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Seated Leg Curl (Machine)",,"",1,"normal",56.6,10,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Seated Leg Curl (Machine)",,"",2,"normal",56.6,10,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Calf Press (Machine)",,"",0,"normal",90.6,12,,,
"Afternoon workout 💪","16 Aug 2025, 17:54","16 Aug 2025, 18:31","","Calf Press (Machine)",,"",1,"normal",90.6,12,,,
